Transaction_ID,Customer_ID,Date,Category,Price,Quantity,Discount,Region,Payment_Method
TXN-4719,125,2023-08-22,Sports,11.93,-1,,West,PayPal
TXN-4720,,2023-06-10,electronics,454.65,4,0.1,South,Credit Card
TXN-4721,554,2023-02-26, Electronics ,226.75,4,,North,Credit Card
TXN-4722,384,2023-03-29, Electronics ,141.34,2,0.0,East,Cash
TXN-4723,,2023-08-18,HOME ,121.45,1,0.2,west ,
TXN-4724,,2023-07-11,clothing,122.12,-1,,North,PayPal
TXN-4725,844,2023-07-04,clothing,454.37,10,0.0,East,PayPal
TXN-4726,,2023-06-28,clothing,362.48,5,0.0,west ,
TXN-4727,,2023-05-01, Electronics ,497.28,1,0.2,West,PayPal
TXN-4728,,2023-03-19,clothing,398.46,10,0.2,west ,
TXN-4729,,2023-12-05,clothing,419.44,1,,West,
TXN-4730,779,2023-05-14,Clothing,48.34,1,0.2,west ,PayPal
TXN-4731,910,2023-09-04,electronics,201.35,-1,,North,Cash
TXN-4732,472,2023-09-02,clothing,414.13,3,0.1,North,Credit Card
TXN-4733,497,2023-06-23, Electronics ,202.67,10,0.1,East,Cash
TXN-4734,,2023-07-25,clothing,411.61,4,,North,Credit Card
TXN-4735,,2023-07-04,Sports,12.4,10,0.1,west ,PayPal
TXN-4736,356,2023-09-01,Clothing,421.56,-1,,West,PayPal
TXN-4737,,2023-03-06,electronics,418.54,5,0.0,East,Credit Card
TXN-4738,736,2023-07-19, Electronics ,13.47,5,0.0,North,Credit Card
TXN-4739,,2023-08-06, Electronics ,213.49,10,,South,Cash
TXN-4740,,2023-11-16,Clothing,261.99,1,0.0,South,Credit Card
TXN-4740,,2023-11-16,Clothing,261.99,1,0.0,South,Credit Card
TXN-4741,148,2023-12-02,clothing,270.12,2,,west ,Credit Card
TXN-4742,,2023-09-02,clothing,106.35,1,0.0,North,Cash
TXN-4743,,2023-09-28, Electronics ,251.96,3,0.1,West,Cash
TXN-4744,,2023-02-05,electronics,77.87,-1,0.1,South,Credit Card
TXN-4745,520,2023-02-11,electronics,366.35,3,0.2,North,
TXN-4746,493,2023-11-23,Clothing,317.42,5,0.1,North,PayPal
TXN-4747,,2023-05-15, Electronics ,348.24,3,0.1,West,PayPal
TXN-4748,424,2023-07-31,Sports,222.93,-1,0.1,South,PayPal
TXN-4749,900,2023-10-20,Clothing,121.78,1,0.2,South,PayPal
TXN-4750,,2023-08-21, Electronics ,95.65,4,0.1,West,Cash
TXN-4751,,2023-03-26,clothing,163.38,4,,East,Cash
TXN-4752,,2023-05-08,Clothing,318.6,10,,west ,Credit Card
TXN-4753,993,2023-02-08,HOME ,393.75,1,0.1,North,
TXN-4754,363,2023-11-06,Clothing,264.67,2,,West,Credit Card
TXN-4755,,2023-06-12,Clothing,180.38,5,0.0,West,PayPal
TXN-4756,,2023-09-29,Sports,465.24,-1,0.1,East,Credit Card
TXN-4757,804,2023-01-09,Clothing,367.57,3,0.1,West,PayPal
TXN-4758,,2023-04-02,Clothing,483.65,3,0.0,South,PayPal
TXN-4759,,2023-09-18,HOME ,45.51,10,0.0,South,Cash
TXN-4760,,2023-08-28,clothing,363.53,10,0.1,west ,Cash
TXN-4761,,2023-06-27, Electronics ,286.52,5,0.1,East,
TXN-4762,375,2023-02-07, Electronics ,244.95,1,,West,Credit Card
TXN-4763,,2023-03-17,HOME ,202.54,5,,West,Credit Card
TXN-4764,205,2023-07-06,electronics,152.92,10,0.1,South,PayPal
TXN-4765,131,2023-10-06, Electronics ,187.13,1,0.0,west ,PayPal
TXN-4766,691,2023-11-18,HOME ,497.17,4,0.1,west ,
TXN-4767,328,2023-02-26, Electronics ,445.11,5,0.1,North,PayPal
TXN-4768,,2023-04-28,Clothing,219.11,2,0.2,west ,Cash
TXN-4769,252,2023-01-02,Sports,75.53,-1,,North,Cash
TXN-4770,,2023-05-10,Clothing,43.98,5,0.1,West,
TXN-4771,880,2023-11-19,Sports,169.86,1,0.2,East,Cash
TXN-4772,193,2023-01-10,HOME ,443.65,-1,0.0,west ,Cash
TXN-4773,,2023-12-30,clothing,73.12,1,0.1,North,Credit Card
TXN-4774,,2023-01-06,Sports,75.97,1,0.2,North,PayPal
TXN-4775,863,2023-01-02,Clothing,453.16,5,0.2,South,Cash
TXN-4776,,2023-06-19,clothing,291.41,3,0.1,west ,Credit Card
TXN-4777,985,2023-08-01,Clothing,204.23,-1,,West,
TXN-4778,,2023-12-13,HOME ,14.53,1,0.0,East,Cash
TXN-4779,,2023-02-02, Electronics ,200.87,3,,East,
TXN-4780,104,2023-12-18,electronics,150.82,10,0.2,west ,Credit Card
TXN-4781,,2023-12-02, Electronics ,250.0,2,0.1,west ,
TXN-4782,950,2023-09-22, Electronics ,297.31,2,0.0,North,Cash
TXN-4783,,2023-01-10,Clothing,308.82,10,,west ,
TXN-4784,201,2023-03-04,HOME ,419.86,5,0.2,East,PayPal
TXN-4785,814,2023-12-23,clothing,75.25,10,0.0,East,PayPal
TXN-4786,,2023-11-22,HOME ,125.16,2,0.0,East,
TXN-4787,514,2023-06-24,Clothing,436.48,1,0.2,North,Credit Card
TXN-4788,189,2023-06-18,clothing,410.36,2,,South,
TXN-4789,556,2023-07-25, Electronics ,118.31,3,0.2,west ,Credit Card
TXN-4790,343,2023-05-11,HOME ,403.15,4,0.0,west ,
TXN-4791,,2023-02-04,HOME ,415.14,1,0.1,west ,PayPal
TXN-4792,,2023-12-21,HOME ,333.77,2,0.1,North,Cash
TXN-4793,,2023-10-16,Sports,227.05,3,,west ,Credit Card
TXN-4794,209,2023-08-18,electronics,400.77,1,0.0,East,Cash
TXN-4795,,2023-03-15,Sports,438.28,2,0.0,North,
TXN-4796,,2023-09-29,electronics,237.73,-1,0.0,East,PayPal
TXN-4797,285,2023-04-16,clothing,195.67,4,,North,Credit Card
TXN-4798,626,2023-05-20,Sports,221.99,5,0.0,South,PayPal
TXN-4799,,2023-05-24,Sports,452.23,5,0.0,South,
TXN-4800,691,2023-08-27, Electronics ,320.37,2,,North,PayPal
TXN-4801,,2023-10-04,electronics,341.55,10,0.1,west ,Cash
TXN-4802,,2023-09-20,Clothing,61.41,10,0.2,South,
TXN-4803,505,2023-01-27,Clothing,455.59,4,0.0,North,
TXN-4804,,2023-10-28,HOME ,311.58,4,0.2,East,Cash
TXN-4805,,2023-06-08,HOME ,64.06,-1,,West,PayPal
TXN-4806,,2023-03-11,Sports,323.72,2,0.2,South,Cash
TXN-4807,,2023-07-01,electronics,63.47,3,0.0,East,PayPal
TXN-4808,449,2023-11-09,electronics,171.4,5,0.0,West,
TXN-4809,,2023-08-19,electronics,380.6,5,,East,
TXN-4810,781,2023-07-13,Sports,267.86,10,0.1,East,Credit Card
TXN-4811,600,2023-01-30,Sports,329.56,-1,,West,
TXN-4812,196,2023-06-11,Clothing,22.51,5,0.0,West,PayPal
TXN-4813,497,2023-03-18,clothing,106.71,5,0.2,East,Credit Card
TXN-4814,341,2023-07-29,electronics,298.06,2,0.1,west ,Cash
TXN-4815,798,2023-04-06,clothing,52.63,1,,East,PayPal
TXN-4816,,2023-05-02,HOME ,350.23,5,0.2,North,Cash
TXN-4817,,2023-03-21,HOME ,301.18,-1,0.1,South,PayPal
TXN-4818,,2023-09-04,Sports,46.67,3,0.2,North,PayPal
TXN-4819,,2023-06-10,HOME ,178.89,3,0.0,South,Credit Card
TXN-4820,,2023-02-28,Sports,133.22,1,,East,Cash
TXN-4821,,2023-10-16,HOME ,401.67,10,,North,PayPal
TXN-4822,210,2023-12-06,electronics,55.69,5,0.1,West,Credit Card
TXN-4823,,2023-06-16, Electronics ,224.42,3,0.0,South,PayPal
TXN-4824,990,2023-10-05,Clothing,126.06,5,0.0,East,
TXN-4825,,2023-08-03,electronics,350.54,1,0.0,East,Cash
TXN-4826,,2023-06-24,electronics,173.15,1,,South,Cash
TXN-4827,538,2023-09-13,Sports,248.77,4,0.2,South,PayPal
TXN-4828,761,2023-09-07,Sports,430.33,1,0.0,East,
TXN-4829,136,2023-09-24,clothing,350.2,10,0.1,West,
TXN-4830,838,2023-08-06,electronics,18.51,5,0.1,South,Credit Card
TXN-4831,,2023-07-11,HOME ,341.5,3,0.0,West,Credit Card
TXN-4832,,2023-01-13,Clothing,42.9,2,0.0,South,Credit Card
TXN-4833,157,2023-10-27,clothing,133.9,4,0.0,West,
TXN-4834,,2023-03-25, Electronics ,197.37,5,0.0,west ,PayPal
TXN-4835,802,2023-12-18,clothing,298.2,5,0.0,west ,PayPal
TXN-4836,,2023-11-29,electronics,81.89,-1,0.2,South,Credit Card
TXN-4837,591,2023-03-23,clothing,460.63,-1,0.0,west ,PayPal
TXN-4838,248,2023-12-01,Sports,227.79,2,0.1,West,Credit Card
TXN-4839,,2023-11-14,electronics,168.83,5,,South,PayPal
TXN-4840,,2023-04-10,clothing,87.8,5,0.0,North,PayPal
TXN-4841,531,2023-05-30,HOME ,213.82,3,0.2,west ,Cash
TXN-4842,,2023-09-09,Sports,16.44,4,,North,
TXN-4843,,2023-08-14,clothing,350.44,2,0.2,South,Cash
TXN-4844,572,2023-08-20,electronics,238.23,2,,West,Cash
TXN-4845,,2023-01-02,Clothing,352.55,2,,East,
TXN-4846,,2023-01-28,Sports,52.34,4,,South,Cash
TXN-4847,,2023-09-25, Electronics ,399.83,1,0.1,West,Credit Card
TXN-4848,,2023-05-12, Electronics ,224.4,-1,0.2,South,
TXN-4849,,2023-01-18,HOME ,199.72,5,,west ,Credit Card
TXN-4850,913,2023-02-08,Clothing,421.27,5,,West,Cash
TXN-4851,,2023-11-22, Electronics ,80.73,4,0.1,North,PayPal
TXN-4852,,2023-03-10,electronics,345.51,1,0.2,East,Credit Card
TXN-4853,,2023-01-10, Electronics ,292.63,-1,0.2,west ,Credit Card
TXN-4854,,2023-01-02,Clothing,68.06,-1,,West,Credit Card
TXN-4855,475,2023-01-21,Sports,239.0,-1,0.0,West,Cash
TXN-4856,,2023-04-26,clothing,218.08,4,0.2,West,
TXN-4857,563,2023-11-28,HOME ,212.02,5,0.0,East,Credit Card
TXN-4858,193,2023-10-20, Electronics ,35.11,3,0.0,North,
TXN-4859,,2023-01-15,Clothing,96.54,2,0.0,South,Cash
TXN-4860,,2023-10-17,Sports,90.1,10,0.1,west ,PayPal
TXN-4861,133,2023-01-07,Clothing,94.35,3,0.2,west ,
TXN-4862,,2023-12-12,Clothing,330.44,10,0.2,South,
TXN-4863,,2023-06-08,HOME ,417.39,1,0.2,South,
TXN-4864,,2023-12-09,Clothing,91.22,2,0.0,West,Cash
TXN-4865,,2023-04-19,Sports,152.94,10,0.2,North,PayPal
TXN-4866,,2023-11-10,clothing,435.52,10,,West,
TXN-4867,488,2023-12-13,Sports,385.89,-1,0.2,East,
TXN-4868,885,2023-08-23,HOME ,303.37,-1,0.2,west ,Cash
TXN-4869,,2023-09-22,electronics,48.63,2,0.0,west ,Credit Card
TXN-4870,,2023-09-15,Sports,93.75,5,0.0,East,
TXN-4871,,2023-06-19, Electronics ,286.82,4,,South,PayPal
TXN-4872,,2023-05-05,HOME ,81.22,3,0.0,North,Credit Card
TXN-4873,192,2023-12-25,electronics,192.25,5,0.0,west ,Cash
TXN-4874,,2023-09-19,electronics,281.41,5,0.2,west ,PayPal
TXN-4875,938,2023-02-09,clothing,184.91,4,,North,PayPal
TXN-4876,,2023-12-22,clothing,328.91,5,0.0,North,PayPal
TXN-4877,,2023-05-16,clothing,179.62,3,0.1,North,Cash
TXN-4878,,2023-06-01,electronics,414.85,10,,west ,Credit Card
TXN-4879,835,2023-02-02,HOME ,240.54,5,0.2,west ,Cash
TXN-4880,,2023-07-17, Electronics ,154.4,4,0.1,West,Credit Card
TXN-4881,,2023-12-16,Sports,493.47,1,0.0,East,
TXN-4882,,2023-04-04,Sports,174.62,-1,0.2,East,PayPal
TXN-4883,736,2023-08-05,Sports,433.49,10,,west ,
TXN-4884,,2023-08-29,HOME ,153.67,2,0.2,West,Cash
TXN-4885,170,2023-05-23, Electronics ,66.62,4,0.1,west ,PayPal
TXN-4886,525,2023-12-20,HOME ,481.65,3,0.1,West,Cash
TXN-4887,779,2023-12-24,electronics,112.31,3,0.1,west ,Credit Card
TXN-4888,213,2023-05-23,electronics,150.31,2,,west ,PayPal
TXN-4889,,2023-07-28, Electronics ,461.35,-1,0.2,West,
TXN-4890,239,2023-12-26,clothing,435.23,-1,,North,
TXN-4891,,2023-09-23, Electronics ,434.53,1,0.0,West,Credit Card
TXN-4892,234,2023-08-19,Clothing,462.66,1,0.1,North,PayPal
TXN-4893,,2023-12-12,clothing,406.13,5,,North,
TXN-4894,750,2023-05-26,HOME ,233.72,10,0.2,West,PayPal
TXN-4895,982,2023-02-23,clothing,316.52,1,0.0,West,PayPal
TXN-4896,,2023-10-04, Electronics ,454.02,3,0.0,East,Cash
TXN-4897,,2023-09-20,Sports,194.59,2,,East,Cash
TXN-4898,181,2023-03-26,Clothing,428.71,5,0.1,East,PayPal
TXN-4899,177,2023-12-06,electronics,355.4,3,,west ,Credit Card
TXN-4900,,2023-07-19,electronics,461.95,4,0.2,South,PayPal
TXN-4901,,2023-08-18, Electronics ,170.89,-1,0.1,North,PayPal
TXN-4902,959,2023-11-12,electronics,282.19,3,0.0,South,PayPal
TXN-4903,863,2023-01-09,clothing,435.06,3,,East,PayPal
TXN-4904,,2023-09-04,electronics,200.71,3,0.2,South,
TXN-4905,,2023-07-13, Electronics ,363.96,1,0.0,west ,
TXN-4906,559,2023-05-18,Sports,485.28,5,0.0,West,PayPal
TXN-4907,781,2023-04-24,HOME ,322.49,2,0.2,West,PayPal
TXN-4908,,2023-03-30,clothing,477.48,1,,West,Credit Card
TXN-4909,,2023-06-19,clothing,176.43,2,,South,Credit Card
TXN-4910,,2023-04-23,Clothing,321.65,10,0.1,South,Cash
TXN-4910,,2023-04-23,Clothing,321.65,10,0.1,South,Cash
TXN-4911,,2023-01-12,HOME ,357.5,10,0.2,North,PayPal
TXN-4912,,2023-06-22,HOME ,455.04,4,0.1,west ,
TXN-4913,569,2023-05-31, Electronics ,60.96,3,0.0,East,
TXN-4914,,2023-07-24,Clothing,235.52,4,,East,
TXN-4915,723,2023-06-02,HOME ,262.3,2,,West,PayPal
TXN-4916,312,2023-12-31,clothing,315.56,-1,0.1,East,Cash
TXN-4917,,2023-12-20,Sports,24.21,5,,South,PayPal
TXN-4918,,2023-06-10,electronics,421.75,5,0.2,South,
TXN-4919,381,2023-09-07,Sports,21.77,4,0.2,South,Credit Card
TXN-4920,187,2023-01-25,clothing,431.13,1,0.0,North,PayPal
TXN-4921,,2023-02-16,Sports,80.45,1,0.1,East,
TXN-4922,662,2023-06-14,electronics,389.78,-1,0.0,west ,Credit Card
TXN-4923,,2023-04-22,clothing,233.95,10,0.1,East,
TXN-4924,569,2023-03-08,Clothing,331.41,3,0.1,west ,
TXN-4925,,2023-07-15,HOME ,307.99,5,0.2,West,Cash
TXN-4926,,2023-06-24,electronics,178.2,4,0.2,East,Credit Card
TXN-4927,,2023-11-29,clothing,347.28,3,0.1,west ,Credit Card
TXN-4928,553,2023-06-03,electronics,188.63,10,0.2,North,PayPal
TXN-4929,,2023-03-24,Clothing,163.34,5,0.2,South,Credit Card
TXN-4930,564,2023-02-08,Sports,328.55,-1,0.0,west ,PayPal
TXN-4931,,2023-07-11,Sports,154.74,2,0.2,South,Credit Card
TXN-4932,923,2023-01-21,Clothing,76.4,5,,west ,Cash
TXN-4933,574,2023-01-14,electronics,368.02,4,0.1,East,Credit Card
TXN-4934,,2023-12-16,clothing,94.43,-1,0.1,East,Cash
TXN-4935,109,2023-10-26,clothing,499.35,3,0.1,East,Credit Card
TXN-4936,,2023-02-16,clothing,400.64,-1,0.0,East,PayPal
TXN-4937,,2023-10-20,HOME ,295.67,-1,0.0,East,
TXN-4938,,2023-02-15,clothing,402.23,5,0.1,South,Cash
TXN-4939,,2023-01-05, Electronics ,281.31,4,0.0,North,PayPal
TXN-4940,,2023-04-30,HOME ,402.51,5,0.2,West,Credit Card
TXN-4941,306,2023-11-04,Clothing,315.47,5,0.1,West,
TXN-4942,,2023-02-14,clothing,251.85,2,0.1,North,Credit Card
TXN-4943,254,2023-03-26,electronics,52.29,5,0.1,west ,Credit Card
TXN-4944,329,2023-02-17,HOME ,300.11,2,0.0,South,Credit Card
TXN-4945,669,2023-10-24,Sports,341.94,2,0.2,South,PayPal
TXN-4946,219,2023-12-13,electronics,435.74,-1,0.1,North,PayPal
TXN-4947,,2023-07-20,electronics,366.26,5,0.1,North,
TXN-4948,255,2023-08-09,Clothing,205.36,-1,0.2,North,
TXN-4949,187,2023-12-02,clothing,348.48,4,0.0,west ,Credit Card
TXN-4950,,2023-05-29, Electronics ,167.32,10,0.0,North,PayPal
TXN-4951,839,2023-03-23, Electronics ,384.09,1,0.2,East,Cash
TXN-4952,540,2023-09-10, Electronics ,135.49,4,,West,Cash
TXN-4953,,2023-08-21,HOME ,378.05,1,0.2,West,PayPal
TXN-4954,331,2023-07-13,Clothing,112.39,3,0.0,South,
TXN-4955,757,2023-02-17,Clothing,486.49,5,0.0,East,
TXN-4956,967,2023-04-07,electronics,309.91,10,0.1,North,
TXN-4957,,2023-01-12, Electronics ,179.23,4,0.2,West,
TXN-4958,506,2023-03-12,clothing,116.92,3,0.0,North,
TXN-4959,,2023-09-25, Electronics ,392.86,4,,North,Cash
TXN-4960,771,2023-10-14,Sports,106.97,1,0.1,East,PayPal
TXN-4961,964,2023-07-27,HOME ,445.88,10,,East,Cash
TXN-4962,812,2023-11-16,Clothing,93.84,3,0.2,west ,Credit Card
TXN-4963,,2023-04-06,clothing,267.05,2,0.1,East,Cash
TXN-4964,,2023-07-02,HOME ,499.48,-1,0.1,west ,Credit Card
TXN-4965,,2023-01-13,clothing,460.48,4,0.1,South,
TXN-4966,607,2023-10-08,Clothing,249.63,3,0.1,South,PayPal
TXN-4967,644,2023-01-17,HOME ,350.48,3,0.2,West,Cash
TXN-4968,,2023-07-31,Sports,450.31,2,,West,Cash
TXN-4969,,2023-04-29,Sports,385.69,1,0.0,West,PayPal
TXN-4970,,2023-06-20,HOME ,446.23,4,,West,
TXN-4971,138,2023-05-14,HOME ,261.56,-1,0.0,North,Cash
TXN-4972,359,2023-07-09,Sports,97.35,-1,0.2,South,
TXN-4973,170,2023-08-01,electronics,196.79,-1,0.2,West,Credit Card
TXN-4974,980,2023-07-12, Electronics ,53.77,4,0.1,West,Credit Card
TXN-4975,,2023-06-24,HOME ,357.55,2,,East,Cash
TXN-4976,,2023-09-14,clothing,196.09,10,0.2,South,
TXN-4977,562,2023-05-17, Electronics ,107.22,10,0.2,East,Cash
TXN-4978,,2023-12-12,Sports,396.09,-1,0.0,South,Credit Card
TXN-4979,971,2023-02-17,electronics,478.09,5,0.1,South,
TXN-4980,894,2023-04-23,electronics,194.44,4,,East,PayPal
TXN-4981,807,2023-11-30,Clothing,483.29,3,0.1,West,PayPal
TXN-4982,,2023-12-03, Electronics ,471.73,2,,North,PayPal
TXN-4983,364,2023-11-06,electronics,51.67,5,0.2,North,Credit Card
TXN-4984,171,2023-07-30,Clothing,397.45,10,0.0,South,Cash
TXN-4985,,2023-10-15,HOME ,102.52,5,,West,Credit Card
TXN-4986,,2023-03-30,Sports,464.7,2,0.2,North,Cash
TXN-4987,930,2023-11-01,HOME ,134.99,4,,West,Cash
TXN-4988,400,2023-02-13,Clothing,378.27,3,0.2,West,PayPal
TXN-4989,,2023-03-28,electronics,13.8,-1,0.0,West,Credit Card
TXN-4990,,2023-04-15,HOME ,159.96,4,0.2,East,PayPal
TXN-4991,,2023-12-12, Electronics ,409.9,5,0.1,west ,PayPal
TXN-4992,943,2023-08-05,HOME ,455.63,4,,North,Credit Card
TXN-4993,154,2023-08-16, Electronics ,237.91,-1,0.1,west ,Cash
TXN-4994,,2023-08-18,Sports,476.5,5,0.1,North,Cash
TXN-4995,,2023-10-14,HOME ,54.03,10,0.2,South,PayPal
TXN-4996,,2023-03-18,electronics,108.98,1,,South,
TXN-4997,,2023-07-27,Clothing,251.05,4,0.0,South,Credit Card
TXN-4998,,2023-06-16,Sports,144.22,3,,North,Credit Card
TXN-4999,449,2023-02-03,electronics,434.0,3,0.0,west ,Cash
TXN-5000,174,2023-09-07,Clothing,292.66,-1,,North,Credit Card
TXN-5001,,2023-05-12,HOME ,197.09,5,0.0,North,PayPal
TXN-5002,,2023-07-05,HOME ,94.51,10,0.2,West,PayPal
TXN-5003,,2023-12-30,clothing,128.18,5,,East,
TXN-5004,569,2023-01-29,Sports,284.56,-1,0.1,East,PayPal
TXN-5005,,2023-02-18,clothing,52.41,5,0.0,west ,PayPal
TXN-5006,873,2023-07-27,Sports,290.16,4,0.0,west ,
TXN-5007,,2023-07-30,Clothing,19.57,4,,East,PayPal
TXN-5008,662,2023-10-20,Clothing,498.76,3,0.0,West,Cash
TXN-5009,512,2023-02-25,Clothing,10.57,-1,0.1,West,Credit Card
TXN-5010,951,2023-08-17, Electronics ,407.26,3,0.0,west ,
TXN-5011,,2023-10-24,clothing,90.47,3,0.0,west ,PayPal
TXN-5012,,2023-11-01,clothing,339.47,5,,West,Cash
TXN-5013,,2023-07-29,Clothing,96.24,3,0.2,North,
TXN-5014,,2023-12-11,HOME ,407.92,3,0.2,West,PayPal
TXN-5015,,2023-07-22,HOME ,341.72,-1,0.1,west ,Credit Card
TXN-5016,,2023-09-13,Sports,292.92,-1,0.0,South,Cash
TXN-5017,441,2023-03-18, Electronics ,101.09,1,,west ,PayPal
TXN-5018,159,2023-03-06,Clothing,200.58,2,0.2,South,Cash
TXN-5019,553,2023-05-04, Electronics ,309.78,5,0.0,West,Cash
TXN-5020,894,2023-07-15,clothing,174.16,3,0.2,South,PayPal
TXN-5021,,2023-07-24,Clothing,244.53,-1,0.1,East,PayPal
TXN-5022,593,2023-02-01,Clothing,401.29,10,0.1,West,
TXN-5023,714,2023-04-10,clothing,251.36,1,0.1,East,PayPal
TXN-5024,,2023-12-23,Sports,88.08,10,0.1,West,PayPal
TXN-5025,905,2023-09-12,Clothing,96.59,2,0.1,North,Credit Card
TXN-5026,338,2023-08-30,Clothing,352.49,-1,0.0,west ,Cash
TXN-5027,245,2023-05-09, Electronics ,110.16,3,0.0,East,PayPal
TXN-5028,295,2023-04-11,Clothing,70.66,5,0.1,west ,Cash
TXN-5029,,2023-11-21, Electronics ,72.66,5,,west ,Credit Card
TXN-5030,,2023-04-23,Sports,59.5,4,0.2,North,
TXN-5031,,2023-10-04, Electronics ,447.89,5,,East,Cash
TXN-5032,,2023-06-07,HOME ,366.67,5,0.1,North,Cash
TXN-5033,601,2023-08-26,electronics,337.67,3,0.2,North,Cash
TXN-5034,311,2023-11-19,Sports,107.13,4,,west ,Cash
TXN-5035,731,2023-05-15,Clothing,481.16,4,0.1,west ,Credit Card
TXN-5036,,2023-11-11,electronics,239.69,5,0.1,South,Credit Card
TXN-5037,,2023-01-12,clothing,90.84,4,0.2,west ,
TXN-5038,,2023-02-11,Clothing,345.62,-1,0.1,East,Credit Card
TXN-5039,,2023-08-11,Clothing,328.18,3,0.0,West,
TXN-5040,,2023-09-11,Sports,240.81,10,0.2,west ,
TXN-5041,352,2023-10-14,electronics,185.6,4,0.0,North,PayPal
TXN-5042,,2023-04-05,HOME ,81.85,3,,South,PayPal
TXN-5043,,2023-06-30,electronics,382.09,1,,East,PayPal
TXN-5044,,2023-04-27,electronics,305.82,4,0.2,west ,Cash
TXN-5045,107,2023-10-12,electronics,180.45,10,0.2,West,Cash
TXN-5046,,2023-04-12, Electronics ,240.27,4,,South,Credit Card
TXN-5047,154,2023-02-16, Electronics ,334.47,5,,South,
TXN-5048,,2023-04-24,Clothing,374.02,1,0.2,West,
TXN-5049,309,2023-03-29,Clothing,110.21,4,,East,PayPal
TXN-5050,712,2023-08-07,Clothing,201.8,10,0.0,west ,Credit Card
TXN-5051,134,2023-06-04,electronics,264.5,3,0.0,West,PayPal
TXN-5052,979,2023-07-31,HOME ,159.06,10,,west ,PayPal
TXN-5053,,2023-09-21,HOME ,310.88,5,0.2,North,
TXN-5054,541,2023-11-12,Clothing,21.37,1,,North,
TXN-5055,,2023-11-23,electronics,62.65,2,0.2,West,PayPal
TXN-5056,,2023-08-03,Sports,481.07,10,0.2,East,
TXN-5057,911,2023-12-19,clothing,274.39,10,0.0,East,PayPal
TXN-5058,613,2023-12-04,HOME ,200.61,2,0.0,west ,PayPal
TXN-5059,,2023-08-19,Sports,54.38,4,0.1,West,Cash
TXN-5060,,2023-07-01, Electronics ,307.05,3,0.2,west ,PayPal
TXN-5061,615,2023-07-22,clothing,375.98,-1,0.1,South,Credit Card
TXN-5062,,2023-05-24,Sports,403.09,5,0.1,East,PayPal
TXN-5063,405,2023-07-03,HOME ,268.91,4,0.2,South,Credit Card
TXN-5064,291,2023-12-18,HOME ,200.55,10,0.1,west ,
TXN-5065,165,2023-09-24,electronics,32.05,2,0.2,West,Cash
TXN-5066,,2023-01-01,HOME ,297.83,-1,0.1,West,
TXN-5067,,2023-05-22,Sports,220.85,4,0.0,North,
TXN-5068,183,2023-04-01, Electronics ,408.12,-1,0.1,west ,
TXN-5069,,2023-06-29,electronics,396.44,5,0.0,west ,Credit Card
TXN-5070,,2023-03-04,HOME ,265.36,1,0.1,South,Cash
TXN-5071,,2023-12-05,Sports,10.62,10,0.1,west ,Cash
TXN-5072,423,2023-01-14,clothing,297.2,10,,South,Credit Card
TXN-5073,208,2023-02-05,clothing,429.23,10,0.2,West,Credit Card
TXN-5074,654,2023-07-11,electronics,36.85,5,0.0,west ,Cash
TXN-5075,722,2023-04-08,Sports,316.48,5,0.2,North,Cash
TXN-5076,444,2023-10-22, Electronics ,339.2,5,0.1,west ,
TXN-5077,,2023-02-11,electronics,222.22,5,,North,
TXN-5078,107,2023-11-25,HOME ,309.06,1,0.1,South,Cash
TXN-5079,,2023-12-26, Electronics ,304.08,-1,0.1,west ,PayPal
TXN-5080,312,2023-02-08,clothing,146.93,2,0.1,South,Credit Card
TXN-5080,312,2023-02-08,clothing,146.93,2,0.1,South,Credit Card
TXN-5081,,2023-01-22,Clothing,35.56,10,0.1,West,Credit Card
TXN-5082,,2023-07-05,electronics,282.28,3,0.1,West,Cash
TXN-5083,653,2023-07-18,Sports,62.05,5,0.1,West,PayPal
TXN-5084,838,2023-11-29,clothing,459.26,3,0.2,North,
TXN-5085,,2023-12-11, Electronics ,92.33,-1,,North,Credit Card
TXN-5086,655,2023-03-04,Clothing,367.63,10,0.1,west ,PayPal
TXN-5087,300,2023-04-04,HOME ,185.02,10,,west ,PayPal
TXN-5088,,2023-03-19,clothing,66.36,2,0.2,west ,
TXN-5089,668,2023-01-11,electronics,354.91,5,0.0,west ,
TXN-5090,980,2023-05-28,HOME ,25.11,1,0.0,North,PayPal
TXN-5091,872,2023-04-22,Sports,12.88,-1,,East,Credit Card
TXN-5092,805,2023-05-10,HOME ,376.1,10,,North,Credit Card
TXN-5093,,2023-02-22,HOME ,28.69,10,0.1,East,
TXN-5094,,2023-05-15,HOME ,287.36,2,0.0,West,Credit Card
TXN-5095,,2023-09-14, Electronics ,212.85,1,,East,Cash
TXN-5096,,2023-11-01,electronics,118.01,4,0.2,west ,Credit Card
TXN-5097,,2023-03-14,electronics,491.57,-1,0.2,South,Credit Card
TXN-5098,,2023-08-21,Clothing,227.1,3,0.1,East,PayPal
TXN-5099,,2023-08-21,Sports,378.85,4,0.0,west ,Cash
TXN-5100,299,2023-02-19,Sports,469.7,2,,South,
TXN-5101,,2023-05-31,Clothing,358.98,4,0.2,west ,Credit Card
TXN-5102,,2023-03-08,electronics,405.25,3,0.0,North,
TXN-5103,496,2023-10-04,Sports,223.34,10,0.1,East,PayPal
TXN-5104,,2023-10-08,electronics,459.57,10,,West,Credit Card
